"PassengerId1","PassengerId2","Number_Of_Flights_Together"
"8245","8270","4"
"3153","4896","4"
"8461","8485","4"
"11106","11196","4"
"325","641","4"
"6006","12050","4"
"7240","7418","4"
"4044","5426","4"
"3120","6063","4"
"2024","5503","4"
"9171","9653","4"
"2062","9385","4"
"266","1243","4"
"7635","10067","4"
"1611","13842","4"
"5734","5964","4"
"2608","2699","4"
"4217","4297","4"
"10227","10270","4"
"2136","2169","4"
"366","791","4"
"1384","3509","4"
"4359","4591","4"
"4083","4399","4"
"3554","7336","4"
"9601","12497","4"
"2036","2043","4"
"10703","10731","4"
"1598","6092","4"
"1484","1818","4"
"374","724","4"
"5408","9664","4"
"5696","7076","4"
"4632","8299","4"
"2511","4083","4"
"205","276","4"
"3015","5718","4"
"4404","9791","4"
"2108","4823","4"
"6864","6872","4"
"4609","4674","4"
"913","9587","4"
"75","3361","4"
"6474","8171","4"
"1332","2911","4"
"4502","9478","4"
"610","3104","4"
"5590","8485","4"
"1833","1933","4"
"4650","9997","4"
"7505","9069","4"
"6777","8406","4"
"224","614","4"
"712","761","4"
"1095","4135","4"
"712","739","4"
"4675","4682","4"
"184","6408","4"
"4827","10015","4"
"4764","9009","4"
"5361","5393","4"
"9924","9960","4"
"3597","10329","4"
"2482","8363","4"
"259","1036","4"
"1998","1999","4"
"7829","7849","4"
"4404","5944","4"
"3413","3479","4"
"12017","12068","4"
"2172","2180","4"
"1662","2596","4"
"479","8006","4"
"7682","11817","4"
"482","5464","4"
"2930","4034","4"
"8674","13753","4"
"11121","11128","4"
"8030","10203","4"
"6242","8485","4"
"6070","6089","4"
"4689","8424","4"
"2717","4066","4"
"3928","4435","4"
"4022","4087","4"
"1451","5668","4"
"2945","10799","4"
"13244","13819","4"
"11101","11153","4"
"8116","8165","4"
"141","3993","4"
"1246","7676","4"
"3662","4148","4"
"3859","4034","4"
"1581","10971","4"
"61","9066","4"
"4404","5867","4"
"3238","11513","4"
"1613","6242","4"
"10438","10445","4"
"6039","6864","4"
"4209","4287","4"
"1351","4376","4"
"2138","6001","4"
"9019","9076","4"
"4614","4946","4"
"752","760","4"
"10449","10483","4"
"9548","11808","4"
"5720","5769","4"
"7437","7442","4"
"244","690","4"
"1808","1842","4"
"6858","6889","4"
"6622","10130","4"
"1276","10612","4"
"2097","7801","4"
"3589","9282","4"
"625","6703","4"
"1916","1960","4"
"11151","11173","4"
"5606","5630","4"
"807","826","4"
"2713","5632","4"
"14741","14750","4"
"1715","1849","4"
"255","331","4"
"1138","4318","4"
"749","773","4"
"4737","4816","4"
"2124","2137","4"
"8904","8960","4"
"10403","10465","4"
"5212","5491","4"
"7138","9287","4"
"13648","13683","4"
"4395","5464","4"
"4674","6836","4"
"3177","5989","4"
"9856","12787","4"
"5476","5486","4"
"3123","3157","4"
"7979","10994","4"
"8192","8195","4"
"2653","5799","4"
"10685","12940","4"
"8642","9742","4"
"205","684","4"
"10315","10334","4"
"7","78","4"
"1548","4255","4"
"191","4451","4"
"1314","1367","4"
"5977","6836","4"
"8024","9988","4"
"1998","2000","4"
"7336","11883","4"
"6848","6869","4"
"1829","12389","4"
"1240","11871","4"
"4713","6208","4"
"2012","6729","4"
"1637","9700","4"
"385","1007","4"
"6033","9152","4"
"4027","5237","4"
"5707","5775","4"
"5941","5963","4"
"2209","2275","4"
"7346","11211","4"
"7661","10205","4"
"625","2776","4"
"5546","7810","4"
"2700","8375","4"
"797","1013","4"
"6869","6884","4"
"3404","3492","4"
"6357","6900","4"
"6987","7679","4"
"6165","11855","4"
"1917","5544","4"
"9332","9374","4"
"369","1247","4"
"5260","5977","4"
"7563","7581","4"
"5022","7851","4"
"2457","3616","4"
"5456","5490","4"
"1305","1372","4"
"5408","5410","4"
"1544","6486","4"
"10116","12552","4"
"529","5942","4"
"521","563","4"
"649","1545","4"
"4810","11483","4"
"5414","5438","4"
"324","5500","4"
"1444","2544","4"
"4608","4677","4"
"7561","7598","4"
"245","11993","4"
"878","2471","4"
"420","680","4"
"1632","4142","4"
"4494","8114","4"
"5408","5432","4"
"5706","6874","4"
"1863","2701","4"
"320","998","4"
"6153","6516","4"
"701","797","4"
"130","141","4"
"4496","4499","4"
"3876","4735","4"
"9927","9928","4"
"2548","7099","4"
"4728","7579","4"
"3439","3446","4"
"3979","9795","4"
"707","5418","4"
"833","8385","4"
"6535","9816","4"
"211","293","4"
"6707","7768","4"
"3703","6208","4"
"2225","2268","4"
"10720","10731","4"
"2068","6929","4"
"1631","8024","4"
"263","3167","4"
"6560","9066","4"
"8260","11853","4"
"5748","10089","4"
"8353","8385","4"
"11122","11164","4"
"5743","7766","4"
"313","5138","4"
"4395","5795","4"
"3106","4717","4"
"392","1818","4"
"1898","3123","4"
"10595","13637","4"
"10764","10776","4"
"4412","4674","4"
"4770","6067","4"
"469","1611","4"
"368","746","4"
"7318","7397","4"
"1236","3902","4"
"10325","10394","4"
"11243","11687","4"
"604","607","4"
"12539","12540","4"
"6854","6874","4"
"286","2178","4"
"305","392","4"
"1635","3590","4"
"167","7153","4"
"1029","1043","4"
"1254","8017","4"
"8912","10017","4"
"204","1422","4"
"2783","4052","4"
"3576","6853","4"
"1938","5232","4"
"1337","4316","4"
"749","1021","4"
"3093","7602","4"
"6588","8246","4"
"309","362","4"
"953","1464","4"
"4069","4075","4"
"3117","8596","4"
"1888","2159","4"
"4701","7903","4"
"11165","11183","4"
"8363","8867","4"
"765","787","4"
"7727","12551","4"
"703","729","4"
"1059","4830","4"
"1430","4208","4"
"2407","3620","4"
"8246","8294","4"
"2728","8509","4"
"10322","10384","4"
"2605","6666","4"
"2925","11563","4"
"2759","6866","4"
"139","11834","4"
"1677","5668","4"
"2759","5724","4"
"3741","6416","4"
"9388","9964","4"
"606","3292","4"
"3902","3939","4"
"3950","7629","4"
"8102","8127","4"
"2759","6847","4"
"5456","6010","4"
"11128","11157","4"
"4983","8093","4"
"2667","2699","4"
"2969","5484","4"
"5429","5448","4"
"7591","11728","4"
"2485","3297","4"
"1917","10107","4"
"7753","7795","4"
"4627","6810","4"
"3777","6041","4"
"1563","6458","4"
"1332","1837","4"
"614","8266","4"
"4340","4377","4"
"8358","11089","4"
"9369","10024","4"
"3093","8190","4"
"376","749","4"
"335","6114","4"
"13647","13657","4"
"5005","5328","4"
"1024","1084","4"
"10022","10097","4"
"324","5977","4"
"1637","2090","4"
"4850","5116","4"
"10685","13753","4"
"917","2916","4"
"7777","10227","4"
"717","780","4"
"4845","4876","4"
"398","1917","4"
"7555","13571","4"
"8040","11930","4"
"9114","9735","4"
"2064","2822","4"
"5116","10022","4"
"1817","5788","4"
"4115","13244","4"
"1942","1970","4"
"1020","3089","4"
"1310","1367","4"
"2035","7288","4"
"2225","2241","4"
"3120","5744","4"
"2511","4309","4"
"4032","4331","4"
"1917","4058","4"
"2035","3540","4"
"1428","6093","4"
"6307","10988","4"
"804","851","4"
"1865","2759","4"
"2928","3635","4"
"4157","7318","4"
"4408","5696","4"
"6832","8229","4"
"263","3182","4"
"4609","4675","4"
"4002","4063","4"
"1572","3861","4"
"6054","8226","4"
"6486","8146","4"
"226","3919","4"
"11141","11165","4"
"12862","12883","4"
"356","10248","4"
"5404","5419","4"
"1937","1941","4"
"374","733","4"
"2504","10127","4"
"5754","8057","4"
"773","1031","4"
"3405","3491","4"
"4364","10016","4"
"5423","5477","4"
"1052","1158","4"
"2516","8330","4"
"595","4556","4"
"1012","5978","4"
"813","883","4"
"6532","8594","4"
"2269","4611","4"
"6063","6870","4"
"8149","8411","4"
"1651","3880","4"
"3463","3476","4"
"7759","7837","4"
"11156","11183","4"
"9707","10502","4"
"7001","7034","4"
"6576","8837","4"
"1470","11807","4"
"4165","8742","4"
"731","752","4"
"5601","9623","4"
"8961","10397","4"
"1816","1830","4"
"368","3193","4"
"2259","7674","4"
"5760","5800","4"
"314","1269","4"
"446","5484","4"
"13557","13594","4"
"3024","3930","4"
"782","7160","4"
"151","189","4"
"5055","11939","4"
"1078","3930","4"
"10097","11280","4"
"295","2186","4"
"1692","5434","4"
"728","8266","4"
"4978","11450","4"
"299","2570","4"
"2498","3798","4"
"3603","3620","4"
"721","795","4"
"3245","4453","4"
"10705","10742","4"
"126","3547","4"
"3015","5982","4"
"6622","7222","4"
"1733","5612","4"
"10261","12130","4"
"6921","6931","4"
"1082","2911","4"
"9898","10018","4"
"9044","9098","4"
"11108","11200","4"
"8944","8982","4"
"4293","9977","4"
"4625","4651","4"
"4118","14060","4"
"8068","8411","4"
"367","373","4"
"3169","8132","4"
"744","783","4"
"186","2475","4"
"1521","4430","4"
"9756","9793","4"
"5491","5954","4"
"2479","4728","4"
"2693","5959","4"
"324","6829","4"
"649","6305","4"
"419","3587","4"
"7735","7797","4"
"1919","5892","4"
"1678","3677","4"
"6283","10255","4"
"6111","7510","4"
"9267","10434","4"
"4329","12351","4"
"4283","8363","4"
"2783","4395","4"
"10713","10774","4"
"5009","5084","4"
"281","2569","4"
"2097","6783","4"
"937","986","4"
"313","324","4"
"4645","4984","4"
"6084","7068","4"
"7162","9999","4"
"9441","9867","4"
"6063","6064","4"
"8594","10190","4"
"7846","11034","4"
"7266","9698","4"
"721","730","4"
"5911","6294","4"
"477","6817","4"
"6052","6418","4"
"4373","6832","4"
"5774","5779","4"
"1327","1381","4"
"2024","3002","4"
"2323","8045","4"
"11262","11544","4"
"4451","10310","4"
"443","2600","4"
"366","763","4"
"975","7832","4"
"1221","3963","4"
"5440","5481","4"
"7853","10329","4"
"2528","6777","4"
"1528","8368","4"
"3420","8189","4"
"456","11871","4"
"6823","8197","4"
"878","3688","4"
"2515","3413","4"
"2105","3476","4"
"3858","5076","4"
"4283","9441","4"
"2115","2173","4"
"204","264","4"
"3837","6113","4"
"749","771","4"
"724","795","4"
"221","292","4"
"2964","7721","4"
"4013","4316","4"
"6077","6874","4"
"5420","5431","4"
"2243","9713","4"
"10243","12458","4"
"731","1043","4"
"6833","6839","4"
"5656","5686","4"
"2734","5724","4"
"851","881","4"
"6043","6065","4"
"10819","10833","4"
"2425","4260","4"
"4034","6729","4"
"10701","10719","4"
"11811","11823","4"
"525","4715","4"
"3859","7222","4"
"1737","11276","4"
"905","3874","4"
"6052","6707","4"
"308","795","4"
"3090","8742","4"
"4512","4594","4"
"4165","9058","4"
"130","3698","4"
"7502","8679","4"
"5067","5092","4"
"5019","5060","4"
"913","1337","4"
"2259","8477","4"
"3902","3932","4"
"1626","9856","4"
"1635","5789","4"
"5456","6087","4"
"3477","6876","4"
"266","3162","4"
"6418","8037","4"
"711","3527","4"
"313","354","4"
"11118","11141","4"
"737","755","4"
"398","7484","4"
"1775","2713","4"
"5074","6981","4"
"291","1800","4"
"1569","5989","4"
"1747","7656","4"
"1555","2676","4"
"398","4850","4"
"4391","11192","4"
"4707","11275","4"
"1772","7508","4"
"1337","4017","4"
"5436","5495","4"
"1911","1954","4"
"3576","6064","4"
"1849","4451","4"
"4554","5434","4"
"9620","12113","4"
"10356","10397","4"
"5096","9619","4"
"354","764","4"
"1012","5946","4"
"4362","4395","4"
"2243","4473","4"
"3503","7318","4"
"8088","8238","4"
"11637","11675","4"
"40","8745","4"
"13284","13296","4"
"23","9906","4"
"7831","8993","4"
"9705","9761","4"
"2062","2404","4"
"4070","8132","4"
"8030","11817","4"
"9385","9421","4"
"2440","2441","4"
"557","2108","4"
"775","780","4"
"3297","5742","4"
"750","761","4"
"1413","8877","4"
"1314","2969","4"
"3808","3815","4"
"739","778","4"
"917","4832","4"
"300","4449","4"
"1201","8474","4"
"1696","5436","4"
"5436","5451","4"
"1041","6053","4"
"1503","1576","4"
"3569","5344","4"
"141","2437","4"
"4398","4483","4"
"2408","2431","4"
"1328","5733","4"
"2116","2122","4"
"7463","7477","4"
"4020","4398","4"
"11122","11163","4"
"12573","12588","4"
"1822","2090","4"
"6097","7318","4"
"9816","9878","4"
"5096","9642","4"
"246","679","4"
"5803","6503","4"
"8508","8589","4"
"2926","8353","4"
"395","1013","4"
"1687","2412","4"
"4076","5096","4"
"3090","8257","4"
"7661","9974","4"
"7053","13492","4"
"716","778","4"
"705","749","4"
"728","1378","4"
"5668","6447","4"
"8945","8986","4"
"64","167","4"
"8363","10377","4"
"2895","9409","4"
"1108","1826","4"
"7363","7859","4"
"3405","9601","4"
"7881","9395","4"
"3546","11530","4"
"4052","4353","4"
"196","3109","4"
"53","3226","4"
"1337","1818","4"
"8195","8411","4"
"3503","8209","4"
"816","2515","4"
"2926","3093","4"
"6016","6855","4"
"4774","11834","4"
"4713","7510","4"
"928","4388","4"
"1669","5700","4"
"5093","11276","4"
"5963","8871","4"
"7442","7454","4"
"6060","9242","4"
"443","3991","4"
"8101","12497","4"
"855","8290","4"
"382","10719","4"
"8446","12374","4"
"8810","9540","4"
"2712","4344","4"
"211","266","4"
"1646","5789","4"
"1504","1507","4"
"1789","2610","4"
"7505","9069","4"
"4449","4493","4"
"9381","9441","4"
"5328","5379","4"
"14003","14072","4"
"6003","9026","4"
"2760","5946","4"
"1125","1196","4"
"139","3513","4"
"2326","3292","4"
"5724","6833","4"
"10267","11290","4"
"3177","6810","4"
"2857","5482","4"
"7902","9359","4"
"4234","4289","4"
"5761","5771","4"
"764","791","4"
"7376","7980","4"
"1817","5769","4"
"3875","11183","4"
"5440","5484","4"
"4269","6987","4"
"5404","5471","4"
"12070","12408","4"
"2125","4410","4"
"1544","3743","4"
"8706","8785","4"
"2345","9645","4"
"1525","8785","4"
"1432","1818","4"
"1242","4613","4"
"1352","1563","4"
"2783","4495","4"
"378","5186","4"
"675","4850","4"
"8502","9240","4"
"187","2446","4"
"4012","5436","4"
"8260","8262","4"
"1506","3916","4"
"1766","7172","4"
"11821","11868","4"
"2841","6084","4"
"2939","5464","4"
"7903","10554","4"
"1677","7868","4"
"5653","7983","4"
"10420","10465","4"
"11118","11176","4"
"6776","7131","4"
"3595","5551","4"
"11930","11965","4"
"5572","6428","4"
"7075","7096","4"
"1056","11876","4"
"157","173","4"
"371","5209","4"
"2560","3906","4"
"7191","9127","4"
"4809","4813","4"
"941","2437","4"
"711","2928","4"
"3573","7741","4"
"972","9922","4"
"1837","3046","4"
"982","2945","4"
"1747","6471","4"
"1206","1226","4"
"4957","7114","4"
"1247","3901","4"
"8406","11880","4"
"5705","5726","4"
"12563","12598","4"
"10469","10484","4"
"2407","2454","4"
"281","1677","4"
"5012","7987","4"
"1335","8350","4"
"5764","5867","4"
"4031","9755","4"
"4451","5021","4"
"2231","6892","4"
"11178","11190","4"
"3465","6352","4"
"1254","1789","4"
"2415","3447","4"
"1464","6050","4"
"11726","11744","4"
"2223","3554","4"
"8445","8475","4"
"3416","9068","4"
"2550","2725","4"
"1513","2320","4"
"10719","10760","4"
"5002","9954","4"
"2729","5008","4"
"8872","8898","4"
"704","719","4"
"5546","9834","4"
"106","186","4"
"484","8729","4"
"6767","7684","4"
"822","851","4"
"5755","7558","4"
"341","381","4"
"10035","10042","4"
"6043","8763","4"
"727","3707","4"
"5812","9828","4"
"2408","9511","4"
"1961","1971","4"
"6043","7015","4"
"3802","10461","4"
"6323","10196","4"
"5716","5782","4"
"998","10023","4"
"1151","6415","4"
"4543","10806","4"
"10625","10698","4"
"2926","8158","4"
"5505","8353","4"
"8048","9441","4"
"5732","10453","4"
"17","2378","4"
"8521","8579","4"
"899","3787","4"
"3518","7656","4"
"8653","9493","4"
"2251","5632","4"
"79","6571","4"
"4607","4969","4"
"5501","8225","4"
"628","11450","4"
"1001","1029","4"
"1399","9683","4"
"1641","5544","4"
"7950","7983","4"
"184","5720","4"
"9296","10356","4"
"3880","7919","4"
"3920","5467","4"
"5459","8114","4"
"751","772","4"
"5683","9620","4"
"12354","13669","4"
"479","5533","4"
"2318","2379","4"
"5511","5543","4"
"2153","11953","4"
"11041","11073","4"
"5773","5792","4"
"339","718","4"
"2488","8983","4"
"5696","6053","4"
"7718","8979","4"
"2102","2191","4"
"6931","8213","4"
"3442","5015","4"
"1863","4496","4"
"11726","11729","4"
"11142","11190","4"
"8995","10653","4"
"335","4737","4"
"6813","10389","4"
"13802","13871","4"
"704","771","4"
"382","2024","4"
"6408","6884","4"
"421","1653","4"
"3275","4036","4"
"8326","8384","4"
"6800","8084","4"
"9078","9099","4"
"12446","12482","4"
"1734","8110","4"
"3436","12273","4"
"397","1552","4"
"1036","1089","4"
"1378","2108","4"
"7747","8596","4"
"2240","2252","4"
"2937","9540","4"
"3875","4972","4"
"8270","8280","4"
"819","832","4"
"1966","8030","4"
"1046","1538","4"
"2521","2571","4"
"382","5522","4"
"9775","9944","4"
"1164","10975","4"
"2404","2429","4"
"6931","6975","4"
"2789","5419","4"
"1310","1369","4"
"5101","8556","4"
"6930","6956","4"
"5927","5934","4"
"8057","13284","4"
"360","773","4"
"9324","9906","4"
"4016","4066","4"
"4151","10674","4"
"53","1994","4"
"703","795","4"
"8936","8948","4"
"1122","7684","4"
"2110","2173","4"
"293","2522","4"
"3702","3775","4"
"4675","7772","4"
"5375","7616","4"
"1865","4674","4"
"3706","3775","4"
"5546","10107","4"
"290","366","4"
"2531","2655","4"
"1722","4200","4"
"972","2467","4"
"2123","2175","4"
"11874","11898","4"
"2544","4069","4"
"1389","9057","4"
"3590","8190","4"
"5866","6784","4"
"1365","5918","4"
"7851","7882","4"
"704","792","4"
"7770","8353","4"
"627","2504","4"
"4373","6880","4"
"2532","11007","4"
"4483","11544","4"
"5774","5789","4"
"556","5459","4"
"2392","4105","4"
"5723","8704","4"
"3576","6809","4"
"243","280","4"
"5624","5676","4"
"167","5923","4"
"9638","9771","4"
"305","313","4"
"1587","4972","4"
"2792","4933","4"
"1833","3615","4"
"9474","13121","4"
"3518","3579","4"
"1587","2681","4"
"706","721","4"
"5491","6855","4"
"3858","4297","4"
"10406","10457","4"
"4451","11871","4"
"2511","4388","4"
"5410","5421","4"
"3028","5503","4"
"9901","9918","4"
"7544","13541","4"
"5922","8892","4"
"1635","2906","4"
"10744","10762","4"
"1023","1072","4"
"1352","8539","4"
"13839","13846","4"
"1662","4205","4"
"741","7995","4"
"9112","9127","4"
"2408","2471","4"
"2548","8556","4"
"2513","9078","4"
"4823","5209","4"
"1849","5522","4"
"183","712","4"
"2718","7998","4"
"601","3162","4"
"8330","8784","4"
"8571","8814","4"
"3187","7560","4"
"239","1531","4"
"1164","7349","4"
"7364","11610","4"
"9494","13045","4"
"1960","3368","4"
"11817","11874","4"
"704","759","4"
"5113","8510","4"
"11806","11829","4"
"408","4870","4"
"5755","5757","4"
"2223","6515","4"
"6823","10465","4"
"6860","11034","4"
"5434","5460","4"
"6743","7924","4"
"517","1449","4"
"1196","8682","4"
"5789","8037","4"
"12540","12553","4"
"975","7082","4"
"10767","12586","4"
"4080","5421","4"
"2518","11542","4"
"7610","7697","4"
"1444","9988","4"
"2747","5204","4"
"174","5522","4"
"11101","11150","4"
"7636","7640","4"
"663","1635","4"
"6259","6486","4"
"9703","11379","4"
"3773","10115","4"
"1401","4546","4"
"5927","5990","4"
"10626","10659","4"
"5478","5500","4"
"210","10017","4"
"12945","12948","4"
"2768","10180","4"
"6075","6077","4"
"2068","2482","4"
"2457","3245","4"
"5414","5421","4"
"4072","7645","4"
"9333","9537","4"
"6827","8877","4"
"505","1128","4"
"8290","10899","4"
"4165","10550","4"
"5401","5494","4"
"369","3933","4"
"5966","6889","4"
"7298","8037","4"
"4640","4643","4"
"5116","9369","4"
"2068","3493","4"
"544","10150","4"
"5481","6408","4"
"392","497","4"
"354","374","4"
"3503","6703","4"
"4009","5436","4"
"2185","8595","4"
"2260","2281","4"
"7373","8519","4"
"2718","8445","4"
"2954","2957","4"
"6053","8558","4"
"5741","5773","4"
"3439","9642","4"
"9858","9878","4"
"232","3101","4"
"11135","11157","4"
"12841","13781","4"
"1532","4321","4"
"5406","5409","4"
"1343","11275","4"
"2101","7550","4"
"9057","10661","4"
"4897","5375","4"
"2973","7860","4"
"211","813","4"
"1321","3639","4"
"1347","3509","4"
"2511","2959","4"
"362","1002","4"
"12730","12789","4"
"4877","8995","4"
"1842","1891","4"
"4092","10536","4"
"5056","10661","4"
"5959","7062","4"
"4412","6071","4"
"6902","9421","4"
"6769","10115","4"
"3858","4678","4"
"3880","5056","4"
"328","334","4"
"6039","6063","4"
"3102","7484","4"
"5964","6885","4"
"4451","9951","4"
"6053","8862","4"
"11127","11157","4"
"4845","5671","4"
"1548","5420","4"
"6812","6879","4"
"4816","4917","4"
"12567","13900","4"
"975","2717","4"
"760","1143","4"
"5725","5775","4"
"11129","11141","4"
"2512","9877","4"
"11120","11129","4"
"6208","9389","4"
"1325","5260","4"
"290","486","4"
"5509","7039","4"
